699526.508,6102745.948
699497.744,6103262.744
699183.734,6103208.345
699051.898,6104156.453
698524.552,6104401.252
698481.406,6104086.511
698263.277,6103973.826
697992.413,6103418.172
697524.994,6103262.744
696880.194,6103379.315
696765.137,6102827.547
696563.787,6102784.805
696551.802,6102372.921
696384.010,6102466.178
696316.894,6102334.064
696036.442,6102559.435
695475.538,6102260.236
695108.794,6102287.436
694543.096,6101630.754
694224.292,6101556.926
694042.118,6101708.468
693843.165,6101397.613
694054.103,6101055.672
693903.091,6100647.675
693428.480,6100713.731
692997.016,6100453.390
692941.884,6100177.506
692572.743,6099924.936
692404.951,6098903.000
692819.636,6098735.915
692306.673,6098020.948
692452.891,6097449.751
692155.660,6097220.496
691939.928,6097333.181
691616.330,6097072.839
691477.303,6096688.156
690626.359,6096350.101
690353.099,6096381.187
690230.850,6096284.044
690293.173,6096050.903
690034.295,6095903.247
690202.086,6095654.562
690743.814,6095592.391
690822.915,6093843.831
691100.970,6093482.461
691134.528,6092483.839
691436.553,6092277.897
692364.202,6092301.211
692179.631,6091900.985
692270.718,6091597.901
692776.490,6091846.586
693196.047,6091567.901
693845.562,6091660.072
694105.906,6091603.948
694272.232,6091679.501
694511.490,6091622.106
694942.151,6091588.329
695667.300,6091706.701
696007.678,6092359.497
696443.936,6092250.697
696674.050,6092988.979
696199.439,6094290.685
696302.511,6094854.110
696518.244,6095071.709
696489.479,6095265.993
696741.167,6095203.822
697074.353,6095503.020
697376.378,6096074.217
698265.674,6096567.700
698337.585,6098110.319
698591.669,6098409.517
698625.227,6099081.741
698845.754,6099431.454
698958.414,6099326.540
699293.997,6100251.334
699265.233,6101817.268
699526.508,6102745.948
