699526.508,6102745.948
699497.744,6102796.462
699497.744,6103262.744
699483.362,6103262.744
699476.171,6103223.888
699456.995,6103231.659
699449.804,6103192.802
699430.627,6103200.573
699430.627,6103177.259
699399.466,6103165.602
699210.101,6103177.259
699198.116,6103216.116
699183.734,6103208.345
699190.925,6103662.971
699162.161,6103697.942
699159.764,6103771.770
699145.382,6103763.999
699133.396,6103802.855
699109.426,6103787.313
699097.441,6103795.084
699087.853,6103892.226
699099.838,6104032.111
699066.280,6104090.397
699051.898,6104082.625
699044.707,6104098.168
699051.898,6104156.453
699001.560,6104168.110
698994.369,6104199.196
698963.208,6104191.425
698941.635,6104238.053
698915.267,6104222.510
698867.327,6104230.281
698860.136,6104261.367
698821.783,6104265.253
698826.577,6104296.338
698771.446,6104296.338
698773.843,6104327.424
698670.771,6104327.424
698653.992,6104366.281
698574.890,6104354.624
698562.905,6104393.480
698524.552,6104401.252
698519.758,6104362.395
698498.185,6104370.166
698493.391,6104350.738
698481.406,6104086.511
698443.054,6104094.282
698431.069,6104055.425
698366.349,6104063.197
698327.997,6104020.454
698327.997,6103966.054
698263.277,6103973.826
698251.292,6103884.455
698198.557,6103837.827
698193.763,6103659.085
698155.411,6103670.742
698143.426,6103631.885
698126.647,6103635.771
698121.852,6103600.800
698102.676,6103608.571
698097.882,6103569.714
698071.515,6103569.714
698071.515,6103511.429
698049.942,6103515.314
698037.957,6103472.572
698018.780,6103480.343
698013.986,6103441.486
697992.413,6103449.258
697992.413,6103418.172
697925.297,6103418.172
697910.914,6103383.201
697846.195,6103390.972
697834.210,6103352.115
697781.475,6103352.115
697757.505,6103367.658
697606.492,6103356.001
697580.125,6103371.544
697541.773,6103367.658
697539.376,6103282.173
697524.994,6103262.744
697486.641,6103262.744
697469.862,6103293.830
697438.701,6103270.516
697417.128,6103309.373
697350.011,6103301.601
697328.438,6103348.230
697314.056,6103340.458
697302.070,6103379.315
697278.100,6103363.772
697258.924,6103371.544
697263.718,6103398.744
697239.748,6103410.401
697189.410,6103406.515
697177.425,6103367.658
697119.897,6103379.315
697100.720,6103336.573
697074.353,6103383.201
697050.383,6103340.458
697038.398,6103352.115
696944.914,6103340.458
696923.341,6103387.087
696896.973,6103371.544
696880.194,6103379.315
696851.430,6103336.573
696863.415,6103286.059
696844.239,6103223.888
696851.430,6103010.175
696825.063,6103014.060
696813.078,6102975.203
696798.695,6102982.975
696798.695,6102932.461
696767.534,6102897.490
696765.137,6102827.547
696688.432,6102831.433
696681.241,6102800.347
696669.256,6102800.347
696662.065,6102831.433
696594.948,6102831.433
696594.948,6102808.119
696563.787,6102784.805
696558.993,6102644.920
696547.008,6102629.377
696561.390,6102532.235
696544.611,6102473.949
696558.993,6102423.435
696551.802,6102372.921
696535.023,6102380.693
696535.023,6102423.435
696506.259,6102435.092
696501.464,6102466.178
696384.010,6102466.178
696372.025,6102427.321
696357.643,6102435.092
696350.452,6102407.893
696328.879,6102411.778
696331.276,6102353.493
696316.894,6102334.064
696175.469,6102501.149
696129.926,6102505.035
696108.353,6102540.006
696084.382,6102532.235
696072.397,6102559.435
696036.442,6102559.435
696007.678,6102508.921
695990.898,6102524.463
695938.164,6102520.578
695933.370,6102505.035
695837.489,6102489.492
695813.519,6102454.521
695753.593,6102411.778
695744.005,6102419.550
695696.065,6102365.150
695602.581,6102400.121
695592.992,6102318.522
695564.228,6102318.522
695557.037,6102334.064
695530.670,6102314.636
695506.700,6102322.407
695497.112,6102275.779
695475.538,6102260.236
695398.834,6102248.579
695317.335,6102264.122
695235.836,6102326.293
695192.690,6102326.293
695168.719,6102283.550
695108.794,6102287.436
695048.868,6102221.379
695032.089,6102100.923
694998.531,6102089.266
694974.560,6102100.923
694972.163,6102077.609
694943.399,6102093.152
694917.032,6102042.638
694897.856,6102042.638
694897.856,6102019.324
694878.679,6102019.324
694878.679,6101875.553
694813.960,6101875.553
694787.593,6101848.353
694775.607,6101856.125
694761.225,6101828.925
694730.064,6101832.810
694725.270,6101801.725
694689.315,6101805.611
694686.918,6101793.953
694605.419,6101832.810
694615.007,6101716.240
694595.831,6101665.726
694571.860,6101661.840
694543.096,6101630.754
694523.920,6101650.183
694485.568,6101650.183
694471.185,6101685.154
694456.803,6101646.297
694442.421,6101646.297
694423.245,6101580.240
694394.481,6101595.783
694382.496,6101572.469
694382.496,6101584.126
694336.952,6101599.669
694300.997,6101553.041
694286.615,6101564.698
694224.292,6101556.926
694205.116,6101576.355
694154.778,6101568.583
694130.808,6101580.240
694130.808,6101677.383
694042.118,6101708.468
694015.751,6101619.097
693982.193,6101607.440
693919.870,6101486.984
693843.165,6101397.613
693939.046,6101273.271
693986.987,6101246.071
693986.987,6101195.557
694020.545,6101145.043
694039.721,6101059.558
694054.103,6101055.672
693994.178,6100787.560
693975.001,6100783.674
693951.031,6100803.102
693903.091,6100647.675
693840.768,6100636.018
693840.768,6100651.560
693792.828,6100659.332
693754.475,6100690.417
693696.947,6100686.532
693632.227,6100659.332
693620.242,6100694.303
693596.272,6100682.646
693519.567,6100729.274
693428.480,6100713.731
693423.686,6100674.875
693385.334,6100670.989
693385.334,6100628.246
693332.599,6100608.818
693323.011,6100542.761
693299.041,6100546.647
693294.247,6100527.218
693248.703,6100538.875
693176.793,6100523.333
693176.793,6100507.790
693148.028,6100511.676
693145.631,6100480.590
693052.147,6100488.361
693047.353,6100465.047
692997.016,6100453.390
692977.840,6100422.305
692997.016,6100387.333
692985.031,6100364.019
692994.619,6100325.162
692951.472,6100297.963
692965.854,6100239.677
692941.884,6100177.506
692817.239,6100095.907
692757.313,6100123.107
692735.740,6100154.192
692750.122,6100123.107
692740.534,6100076.478
692702.182,6100057.050
692697.388,6100018.193
692675.815,6100010.421
692654.241,6099963.793
692572.743,6099924.936
692565.552,6099858.880
692587.125,6099625.738
692558.360,6099532.482
692584.728,6099528.596
692587.125,6099474.196
692503.229,6099349.854
692520.008,6099318.769
692517.611,6099268.255
692541.581,6099252.712
692517.611,6099132.255
692527.199,6099070.084
692404.951,6098903.000
